ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005008944363441,https://ae-pic-a1.aliexpress-media.com/kf/S9279a68b418d446baf76e08f50fb2b3ay.jpg,,الرجعية العرقية نمط الرجال الملاكم ملخصات مريحة خمر طباعة الملابس الداخلية المرنة للرجل الملابس الداخلية منتصف الخصر السراويل السروال,MAD 38.14,MAD 10.02,73%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,1334,90.6%,https://s.click.aliexpress.com/e/_c3mjj0ML,,,,,,
1005007024290689,https://ae-pic-a1.aliexpress-media.com/kf/S267c8f45bc5a477c97882e7258993fbb9.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676290184/p/1/e/6/t/10301/1100199148415.mp4,أداة قياس مراقبة ضغط الدم الرقمية المحمولة للذراع العلوي، مقياس ضغط الدم، مقياس ضغط الدم,MAD 350.23,MAD 135.00,61%,MAD,7.0,MAD 9.45,7.0,MAD 9.45,3418,88.7%,https://s.click.aliexpress.com/e/_c3UZ5OdV,,,,,,
1005007770907394,https://ae-pic-a1.aliexpress-media.com/kf/Sdfca88b826354d33a0e84b05758d2d1bd.jpg,,طقم اختبار ضغط الدم BP مراقب الذراع العلوي مقياس التوتر التلقائي مقياس ضغط الدم الرقمي جهاز طبي نبض,MAD 352.06,MAD 139.50,60%,MAD,7.0,MAD 9.76,7.0,MAD 9.76,15644,89.8%,https://s.click.aliexpress.com/e/_c34jLksT,,,,,,
1005009372708355,https://ae-pic-a1.aliexpress-media.com/kf/S26c0b53e63c54ef3bb73b76f07444af0k.jpg,,قابلة للشحن مراقبة ضغط الدم 2 مستخدمين مقياس التوتر الطبي المعصم الكفة الرقمية غير النظامية نبض معدل ضربات القلب مقياس التوتر,MAD 384.78,MAD 137.92,64%,MAD,7.0,MAD 9.65,7.0,MAD 9.65,2956,87.0%,https://s.click.aliexpress.com/e/_c3PjVGH9,,,,,,
1005001924537878,https://ae-pic-a1.aliexpress-media.com/kf/Hd4101ac5112c498b933c289ff89eee1eJ.jpg,,LByzHan أصيلة 925 فضة Pendientes أقراط القيثارة الزركون ترصيع حدوة الحصان أقراط للنساء هدية الزفاف,MAD 54.06,MAD 10.02,81%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,124,88.2%,https://s.click.aliexpress.com/e/_c2ySg65N,,,,,,
1005008799163076,https://ae-pic-a1.aliexpress-media.com/kf/S2cfb3439dfe34a58898acd32abf9fe9dL.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/249621899/p/1/e/6/t/10301/1100207410179.mp4,لعبة مونتيسوري بنة خشبية التعلم المبكر لعبة تعليمية شكل اللون مباراة الاطفال لغز لعب للأطفال بنين بنات,MAD 55.99,MAD 10.02,82%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,262,86.2%,https://s.click.aliexpress.com/e/_c3FddjMP,,,,,,
1005009777147383,https://ae-pic-a1.aliexpress-media.com/kf/Scb6caacd0a49445693d9e6500a66d1c0Q.jpg,,مطعم الحلوى القهوة الفاكهة زهرة مخزن وجبة خفيفة عرض الشارع كعكة الغذاء منزل اللبنات مجموعات الفتيات الطوب نموذج الاطفال اللعب,MAD 34.12,MAD 10.02,70%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,107,95.9%,https://s.click.aliexpress.com/e/_c3EEHas7,,,,,,
1005003351767408,https://ae-pic-a1.aliexpress-media.com/kf/S94a87038bcf24e59ba028a4559110515i.png,https://video.aliexpress-media.com/play/u/ae_sg_item/252557896/p/1/e/6/t/10301/1100075327690.mp4,مجموعة أربطة حلقة تمارين المقاومة، أربطة تمرين للنساء والرجال، أربطة مطاطية، 5 مستويات مقاومة مختلفة للساقين الغنيمة,MAD 23.84,MAD 23.84,0%,MAD,8.0,MAD 1.91,7.0,MAD 1.67,92,95.5%,https://s.click.aliexpress.com/e/_c3uXcoMT,,,,,,
1005007805699341,https://ae-pic-a1.aliexpress-media.com/kf/S162272193680435dbe738c5f4cc4b3daL.png,,الطبية الرقمية الذراع BP مراقبة ضغط الدم مقياس التوتر مقياس التوتر التلقائي مقياس ضغط الدم معدل ضربات القلب نبض متر مقياس التأكسج,MAD 178.77,MAD 38.77,78%,MAD,7.0,MAD 2.71,7.0,MAD 2.71,2867,98.0%,https://s.click.aliexpress.com/e/_c4d1jnpD,,,,,,
1005007538296093,https://ae-pic-a1.aliexpress-media.com/kf/S82fc1cf5be7243d8a64bcce01ad1921cw.jpg,,Tossy الشتاء مثير جوارب الإناث طماق نحيل المرقعة عادية الصلبة عالية الخصر ضئيلة الشارع الشهير جوارب طويلة نسائية الملابس الداخلية,MAD 47.99,MAD 10.02,79%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,147,92.2%,https://s.click.aliexpress.com/e/_c34XB1I7,,,,,,
1005007089071693,https://ae-pic-a1.aliexpress-media.com/kf/S6a2de7e84f20472289accee7c059a937o.jpg,,كابل USB 3 في 1 من جل السيليكا سلك بيانات شحن سريع لهاتف آيفون وسامسونج وهواوي وشاومي متعدد المنافذ وسلك شحن متعدد,MAD 37.87,MAD 10.02,73%,MAD,9.0,MAD 0.90,9.0,MAD 0.90,289,94.3%,https://s.click.aliexpress.com/e/_c4p2d2xp,,,,,,
1005009084801722,https://ae-pic-a1.aliexpress-media.com/kf/S80b9e3ae5781444db666b63157c951eaQ.jpg,,أداة الساعة لإزالة حزام الساعة WT0001,MAD 23.77,MAD 10.02,57%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,438,95.8%,https://s.click.aliexpress.com/e/_c2unMIub,,,,,,
1005010413596023,https://ae-pic-a1.aliexpress-media.com/kf/S4d2dd36b2e544ce78d0ee5e6b151bf4ap.jpg,,جديد المعصم مراقبة ضغط الدم متعدد اللغات البث مقياس ضغط الدم USB قابلة للشحن مقياس ضغط الدم مقياس التوتر الطبي,MAD 494.92,MAD 196.84,60%,MAD,7.0,MAD 13.78,7.0,MAD 13.78,61,83.1%,https://s.click.aliexpress.com/e/_c3v8AECj,,,,,,
4000844190344,https://ae-pic-a1.aliexpress-media.com/kf/Hb97d1939fbd54f94914fd560852df673G.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/201846297/p/1/e/6/t/10301/283420730469.mp4,دليل النسيج الرجعية حبل مفتاح سلسلة حامل جلد العجل حبل الهاتف الحبل حلقة رئيسية 100% جلد طبيعي سيارة معدنية المفاتيح M01,MAD 34.93,MAD 10.02,71%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,217,97.2%,https://s.click.aliexpress.com/e/_c4ceSHBV,,,,,,
1005007352708992,https://ae-pic-a1.aliexpress-media.com/kf/Sc8898f3e59254374bbb3447b894dcf72I.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/248822634/p/1/e/6/t/10301/4000245946985.mp4,20/50/100 قطعة الأطفال بلون شبكة موجة مرونة العصابات الشعر طفل الفتيات Scrunchie الأربطة المطاطية طفل الحلو لطيف إكسسوارات الشعر,MAD 23.99,MAD 10.02,58%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,301,94.2%,https://s.click.aliexpress.com/e/_c3kQclTl,,,,,,
1005008195598752,https://ae-pic-a1.aliexpress-media.com/kf/S76b930f3ccbb44dfa1c81f7b0b5d62eed.png,,مجموعة أربطة مقاومة للياقة البدنية مكونة من 5 قطع تتضمن 5 ألوان، وأشرطة توتر للتمرين، والتمرين، وصالة الألعاب الرياضية، وتدريبات اليوجا واللياقة البدنية المنزلية,MAD 18.15,MAD 18.15,0%,MAD,7.0,MAD 1.27,7.0,MAD 1.27,522,99.1%,https://s.click.aliexpress.com/e/_c35gHk2J,,,,,,
32764529214,https://ae-pic-a1.aliexpress-media.com/kf/Sefc067120bb94115b69fe43202769da2V.jpg,,سراويل نسائية مثيرة من القطن المنشعب سراويل داخلية نسائية ملابس داخلية بيكيني حريمي كلسون مخطط جيد التهوية 3 قطعة/المجموعة/مجموعة function ilac,MAD 55.92,MAD 10.02,82%,MAD,10.0,MAD 1.00,7.0,MAD 0.70,96,94.5%,https://s.click.aliexpress.com/e/_c3tduf8X,,,,,,
1005003171143644,https://ae-pic-a1.aliexpress-media.com/kf/Hbf6a11a14068417690a73cf955219e6f2.jpg,,كابل مايكرو USB سريع USB شحن كابل ل Redmi 12C 9A 10A مايكرو USB كابل البيانات ل فيفو Y30 Y50t Y70t سلك الهاتف المحمول الحبل,MAD 33.11,MAD 10.02,69%,MAD,6.5,MAD 0.65,9.0,MAD 0.90,196,87.6%,https://s.click.aliexpress.com/e/_c2uSROQr,,,,,,
1005001314814350,https://ae-pic-a1.aliexpress-media.com/kf/Heffd7aef8eb8451aaa3f2c827b7d8ac7S.jpg,,2 مللي متر 3000 قطعة الزجاج المعبأة البذور الخرز الصغيرة حلية التشيكية إكسسوارات خرز DIY بها بنفسك القرط سوار قلادة صنع المجوهرات اكسسوارات,MAD 78.66,MAD 27.43,65%,MAD,8.0,MAD 2.19,7.0,MAD 1.92,602,97.9%,https://s.click.aliexpress.com/e/_c3AvK95h,,,,,,
1005010290234636,https://ae-pic-a1.aliexpress-media.com/kf/S43feb2c964cb45bb8c1868d275285ed3m.jpg,,رجل خواتم عالية الجودة 2025 الاتجاه مجوهرات الراقية مجوهرات من صلب لا يصدأ اكسسوارات رجالي خواتم الفولاذ المقاوم للصدأ نوعية جيدة,MAD 30.48,MAD 10.02,67%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,302,90.3%,https://s.click.aliexpress.com/e/_c3os1MX1,,,,,,
1005009280025716,https://ae-pic-a1.aliexpress-media.com/kf/S46d9a3ba417d4fa0a6c6c85d5e9edbc4x.jpg,,راوتر لاسلكي 300Mbps واي فاي مكرر واي فاي مكبر صوت أحادي واي فاي الداعم 2.4G واي فاي مكرر نقطة الوصول,MAD 296.87,MAD 97.81,67%,MAD,7.0,MAD 6.85,7.0,MAD 6.85,204,88.2%,https://s.click.aliexpress.com/e/_c4N5Jy99,,,,,,
1005006451578971,https://ae-pic-a1.aliexpress-media.com/kf/S1144041328b34d98915a0357e3adb787v.jpg,,سلسلة مفاتيح أداة هرش اليانصيب لتذاكر اليانصيب هدية مقامر المحظوظة,MAD 24.66,MAD 10.02,59%,MAD,15.0,MAD 1.50,7.0,MAD 0.70,256,98.7%,https://s.click.aliexpress.com/e/_c3ybTrJH,,,,,,
1005009261871587,https://ae-pic-a1.aliexpress-media.com/kf/Sfd3278c1e6c84d07adccf055406a4b7f1.jpg,,T9 خمر الرجال مقص الشعر الكهربائية أداة تهذيب اللحية/آلة قطع الشعر القابلة لإعادة الشحن مع الأنف الشعر المتقلب عدة صديقها هدية,MAD 196.40,MAD 12.15,93%,MAD,7.0,MAD 0.85,7.0,MAD 0.85,14292,88.4%,https://s.click.aliexpress.com/e/_c35krVgP,,,,,,
1005010516066606,https://ae-pic-a1.aliexpress-media.com/kf/Sf76b67ad750c48df8df86c16496e3ab5A.jpg,,2 قطعة أكياس تخزين قابلة لإعادة الاستخدام المطبخ شبكة معلقة حقيبة المنزلية الخضار الفاكهة شبكة حقيبة الحائط غرفة التخزين أدوات المطبخ,MAD 35.62,MAD 10.02,71%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,64,100.0%,https://s.click.aliexpress.com/e/_c40zkB8B,B2YH610WZ1H5,2026-01-18 18:01:59,2026-04-02 00:59:59,MAD 8.79,1785,MAD 8.80
1005007502169929,https://ae-pic-a1.aliexpress-media.com/kf/S1b82eb862ac64f51afb911cce9f27f76U.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2680609731/p/1/e/6/t/10301/4000220308462.mp4,صافرة الكلب مع سلسلة مفاتيح ، درجة صوت قابلة للتعديل ، إيقاف النباح ، استدعاء احترافي للجرو ، القط ، حيوان أليف ، 1: 2,MAD 32.88,MAD 10.02,69%,MAD,11.0,MAD 1.10,7.0,MAD 0.70,102,85.6%,https://s.click.aliexpress.com/e/_c3Ktomjt,,,,,,
1005010142612215,https://ae-pic-a1.aliexpress-media.com/kf/S53bf4c04be594a12b465cd026fa2f9b7T.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2659994812/p/1/e/6/t/10301/4000312214265.mp4,﻿ خمر الأبيض ليوبارد طباعة جراب هاتف لسامسونج غالاكسي A55 A17 A07 A56 A36 A26 A16 A53 A06 A14 A34 A54 A15 A25 A35 A12 غطاء,MAD 33.21,MAD 10.02,69%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,17,100.0%,https://s.click.aliexpress.com/e/_c3VjfdyB,,,,,,
1005008655016476,https://ae-pic-a1.aliexpress-media.com/kf/Sca7c0663c9a4415687f5deac667a1dcaO.jpg,,Xiaomi Pro 300Mbps WiFi Extender Booster 2.4G مكرر لاسلكي، مضخم إشارة شبكة هوائي مزدوج لتغطية جهاز التوجيه المنزلي,MAD 599.02,MAD 230.92,61%,MAD,7.0,MAD 16.16,7.0,MAD 16.16,2392,93.4%,https://s.click.aliexpress.com/e/_c3ZPdB3N,,,,,,
1005007526422368,https://ae-pic-a1.aliexpress-media.com/kf/Sc6907b484c0e4b569837479ff390fddd3.jpg,,GANEMLY 316L الفولاذ المقاوم للصدأ شجرة الحياة سوار للنساء موضة 18K مطلية بالذهب سلسلة المعصم مجوهرات مقاومة للماء سيدة هدية,MAD 32.10,MAD 10.02,68%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,904,89.6%,https://s.click.aliexpress.com/e/_c3GtGeCb,,,,,,
1005006931418333,https://ae-pic-a1.aliexpress-media.com/kf/Sae99fa57a72a46f585e2d2aa3f6c7ba0W.jpg,,FYUAN الفاخرة كريستال قلادة أقراط الأخضر الوردي الوردي الأزرق قلادة للنساء حفلات الزفاف مجموعات مجوهرات اكسسوارات,MAD 58.62,MAD 10.02,82%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,282,92.3%,https://s.click.aliexpress.com/e/_c36fahCX,,,,,,
1005010492486549,https://ae-pic-a1.aliexpress-media.com/kf/S163939b1cc6d47ca88e1ce01e3c1bfd92.jpg,,1 سلسلة كتف أنيقة من اللؤلؤ المقلد للنساء، مناسبة لفساتين الحفلات والولائم كسلسلة للجسم,MAD 26.45,MAD 25.92,1%,MAD,7.0,MAD 1.81,7.0,MAD 1.81,142,96.3%,https://s.click.aliexpress.com/e/_c3K3GTEj,,,,,,
1005006924641101,https://ae-pic-a1.aliexpress-media.com/kf/S732bb4d6b93d4e4a8ebbaa62d6b38bf7u.jpg,,4G LTE اللاسلكية USB دونغل موبايل برودباند 150Mbps مودم عصا 4G بطاقة Sim راوتر لاسلكي مكتب المنزل اللاسلكية واي فاي محول,MAD 205.13,MAD 113.49,44%,MAD,7.0,MAD 7.94,7.0,MAD 7.94,4064,90.9%,https://s.click.aliexpress.com/e/_c33ts4HV,,,,,,
